ano,mun,tipo_parto,qtde_partos,id_option_f1,nome_option_f1,id_option_f2,nome_option_f2,id_option_f3,nome_option_f3,id_option_f7,nome_option_f7
2020.0,521308,Cesárea,98,521308.0,Minaçu,15.0,Norte,1.0,Centro Norte,2020.0,2020
1998.0,521200,Vaginal,51,521200.0,Jaupaci,18.0,Oeste I,4.0,Centro Oeste,1998.0,1998
2020.0,522028,Vaginal,12,522028.0,São Patrício,14.0,São Patrício I,1.0,Centro Norte,2020.0,2020
1998.0,521305,Vaginal,40,521305.0,Mimoso de Goiás,13.0,São Patrício II,1.0,Centro Norte,1998.0,1998
2010.0,521760,Vaginal,1242,521760.0,Planaltina,7.0,Entorno Norte,3.0,Nordeste,2010.0,2010
2005.0,520310,Vaginal,26,520310.0,Baliza,18.0,Oeste I,4.0,Centro Oeste,2005.0,2005
2025.0,520110,Vaginal,2488,520110.0,Anápolis,5.0,Pireneus,1.0,Centro Norte,2025.0,2025
2012.0,520520,Cesárea,8,520520.0,Caturaí,1.0,Central,4.0,Centro Oeste,2012.0,2012
2005.0,521973,Vaginal,53,521973.0,Santo Antônio de Goiás,1.0,Central,4.0,Centro Oeste,2005.0,2005
2018.0,521950,Vaginal,42,521950.0,Santa Rosa de Goiás,1.0,Central,4.0,Centro Oeste,2018.0,2018
2012.0,521260,Vaginal,16,521260.0,Mairipotaba,3.0,Centro Sul,5.0,Centro Sudeste,2012.0,2012
2023.0,520520,Vaginal,30,520520.0,Caturaí,1.0,Central,4.0,Centro Oeste,2023.0,2023
2021.0,520890,Vaginal,166,520890.0,Goiás,11.0,Rio Vermelho,4.0,Centro Oeste,2021.0,2021
2021.0,521300,Cesárea,97,521300.0,Maurilândia,2.0,Sudoeste I,2.0,Sudoeste,2021.0,2021
2015.0,521487,Cesárea,7,521487.0,Nova Iguaçu de Goiás,4.0,Serra da Mesa,1.0,Centro Norte,2015.0,2015
2025.0,520680,Cesárea,9,520680.0,Damolândia,1.0,Central,4.0,Centro Oeste,2025.0,2025
2022.0,520910,Cesárea,235,520910.0,Goiatuba,17.0,Sul,5.0,Centro Sudeste,2022.0,2022
2024.0,520990,Cesárea,54,520990.0,Iaciara,10.0,Nordeste II,3.0,Nordeste,2024.0,2024
2015.0,520980,Cesárea,1,520980.0,Hidrolina,4.0,Serra da Mesa,1.0,Centro Norte,2015.0,2015
2024.0,521850,Cesárea,384,521850.0,Quirinópolis,2.0,Sudoeste I,2.0,Sudoeste,2024.0,2024
2025.0,521960,Vaginal,8,521960.0,Santa Tereza de Goiás,15.0,Norte,1.0,Centro Norte,2025.0,2025
1994.0,520780,Vaginal,172,520780.0,Firminópolis,16.0,Oeste II,4.0,Centro Oeste,1994.0,1994
2001.0,521630,Vaginal,122,521630.0,Paranaiguara,2.0,Sudoeste I,2.0,Sudoeste,2001.0,2001
2001.0,521560,Vaginal,456,521560.0,Padre Bernardo,13.0,São Patrício II,1.0,Centro Norte,2001.0,2001
2001.0,522200,Vaginal,199,522200.0,Vianópolis,3.0,Centro Sul,5.0,Centro Sudeste,2001.0,2001
2001.0,521980,Vaginal,174,521980.0,São Domingos,10.0,Nordeste II,3.0,Nordeste,2001.0,2001
1997.0,520580,Vaginal,204,520580.0,Corumbá de Goiás,5.0,Pireneus,1.0,Centro Norte,1997.0,1997
2016.0,520180,Cesárea,8,520180.0,Aragoiânia,3.0,Centro Sul,5.0,Centro Sudeste,2016.0,2016
2016.0,520650,Cesárea,6,520650.0,Cromínia,3.0,Centro Sul,5.0,Centro Sudeste,2016.0,2016
2019.0,522155,Cesárea,23,522155.0,Turvelândia,2.0,Sudoeste I,2.0,Sudoeste,2019.0,2019
1997.0,521920,Vaginal,40,521920.0,Santa Cruz de Goiás,12.0,Estrada de Ferro,5.0,Centro Sudeste,1997.0,1997
2016.0,521880,Vaginal,2105,521880.0,Rio Verde,2.0,Sudoeste I,2.0,Sudoeste,2016.0,2016
2016.0,521940,Vaginal,43,521940.0,Santa Rita do Araguaia,8.0,Sudoeste II,2.0,Sudoeste,2016.0,2016
2020.0,521170,Vaginal,43,521170.0,Jandaia,3.0,Centro Sul,5.0,Centro Sudeste,2020.0,2020
2017.0,521565,Vaginal,9,521565.0,Palestina de Goiás,18.0,Oeste I,4.0,Centro Oeste,2017.0,2017
2005.0,520670,Vaginal,50,520670.0,Damianópolis,10.0,Nordeste II,3.0,Nordeste,2005.0,2005
2018.0,520970,Vaginal,289,520970.0,Hidrolândia,3.0,Centro Sul,5.0,Centro Sudeste,2018.0,2018
2005.0,521800,Vaginal,709,521800.0,Porangatu,15.0,Norte,1.0,Centro Norte,2005.0,2005
2021.0,520120,Vaginal,4,520120.0,Anhanguera,12.0,Estrada de Ferro,5.0,Centro Sudeste,2021.0,2021
2021.0,520280,Vaginal,4,520280.0,Avelinópolis,1.0,Central,4.0,Centro Oeste,2021.0,2021
2014.0,520505,Cesárea,13,520505.0,Castelândia,2.0,Sudoeste I,2.0,Sudoeste,2014.0,2014
2006.0,521680,Vaginal,49,521680.0,Petrolina de Goiás,1.0,Central,4.0,Centro Oeste,2006.0,2006
2014.0,521570,Vaginal,338,521570.0,Palmeiras de Goiás,16.0,Oeste II,4.0,Centro Oeste,2014.0,2014
2014.0,521640,Cesárea,55,521640.0,Paraúna,16.0,Oeste II,4.0,Centro Oeste,2014.0,2014
2015.0,520552,Vaginal,42,520552.0,Colinas do Sul,4.0,Serra da Mesa,1.0,Centro Norte,2015.0,2015
2024.0,520710,Cesárea,8,520710.0,Diorama,18.0,Oeste I,4.0,Centro Oeste,2024.0,2024
2025.0,521760,Vaginal,952,521760.0,Planaltina,7.0,Entorno Norte,3.0,Nordeste,2025.0,2025
2024.0,521970,Cesárea,26,521970.0,Santa Terezinha de Goiás,14.0,São Patrício I,1.0,Centro Norte,2024.0,2024
2023.0,521990,Cesárea,18,521990.0,São Francisco de Goiás,1.0,Central,4.0,Centro Oeste,2023.0,2023
1994.0,522020,Vaginal,351,522020.0,São Miguel do Araguaia,15.0,Norte,1.0,Centro Norte,1994.0,1994
1994.0,520725,Vaginal,101,520725.0,Doverlândia,8.0,Sudoeste II,2.0,Sudoeste,1994.0,1994
2025.0,521470,Cesárea,8,521470.0,Nova América,14.0,São Patrício I,1.0,Centro Norte,2025.0,2025
1996.0,520015,Vaginal,41,520015.0,Adelândia,16.0,Oeste II,4.0,Centro Oeste,1996.0,1996
1997.0,520050,Vaginal,31,520050.0,Aloândia,17.0,Sul,5.0,Centro Sudeste,1997.0,1997
2002.0,521640,Vaginal,138,521640.0,Paraúna,16.0,Oeste II,4.0,Centro Oeste,2002.0,2002
2008.0,521470,Vaginal,32,521470.0,Nova América,14.0,São Patrício I,1.0,Centro Norte,2008.0,2008
2019.0,520753,Cesárea,19,520753.0,Faina,11.0,Rio Vermelho,4.0,Centro Oeste,2019.0,2019
2019.0,520995,Vaginal,111,520995.0,Indiara,3.0,Centro Sul,5.0,Centro Sudeste,2019.0,2019
2009.0,520160,Vaginal,45,520160.0,Araçu,1.0,Central,4.0,Centro Oeste,2009.0,2009
2003.0,520390,Vaginal,113,520390.0,Buriti Alegre,17.0,Sul,5.0,Centro Sudeste,2003.0,2003
2009.0,520545,Vaginal,102,520545.0,Cezarina,3.0,Centro Sul,5.0,Centro Sudeste,2009.0,2009
1997.0,521930,Vaginal,801,521930.0,Santa Helena de Goiás,2.0,Sudoeste I,2.0,Sudoeste,1997.0,1997
2003.0,521645,Vaginal,44,521645.0,Perolândia,8.0,Sudoeste II,2.0,Sudoeste,2003.0,2003
2020.0,520490,Cesárea,96,520490.0,Campos Belos,9.0,Nordeste I,3.0,Nordeste,2020.0,2020
2009.0,521920,Vaginal,22,521920.0,Santa Cruz de Goiás,12.0,Estrada de Ferro,5.0,Centro Sudeste,2009.0,2009
2016.0,521830,Cesárea,59,521830.0,Posse,10.0,Nordeste II,3.0,Nordeste,2016.0,2016
2016.0,521850,Cesárea,104,521850.0,Quirinópolis,2.0,Sudoeste I,2.0,Sudoeste,2016.0,2016
2004.0,521590,Vaginal,31,521590.0,Palminópolis,16.0,Oeste II,4.0,Centro Oeste,2004.0,2004
2017.0,522020,Vaginal,273,522020.0,São Miguel do Araguaia,15.0,Norte,1.0,Centro Norte,2017.0,2017
2022.0,522060,Cesárea,125,522060.0,Silvânia,3.0,Centro Sul,5.0,Centro Sudeste,2022.0,2022
2017.0,522220,Vaginal,57,522220.0,Vila Boa,7.0,Entorno Norte,3.0,Nordeste,2017.0,2017
1999.0,520740,Vaginal,173,520740.0,Edéia,3.0,Centro Sul,5.0,Centro Sudeste,1999.0,1999
1999.0,521056,Vaginal,63,521056.0,Itaguari,1.0,Central,4.0,Centro Oeste,1999.0,1999
2011.0,520910,Cesárea,62,520910.0,Goiatuba,17.0,Sul,5.0,Centro Sudeste,2011.0,2011
2011.0,521300,Cesárea,35,521300.0,Maurilândia,2.0,Sudoeste I,2.0,Sudoeste,2011.0,2011
2011.0,522028,Cesárea,1,522028.0,São Patrício,14.0,São Patrício I,1.0,Centro Norte,2011.0,2011
2012.0,520400,Cesárea,18,520400.0,Cabeceiras,7.0,Entorno Norte,3.0,Nordeste,2012.0,2012
2013.0,520970,Cesárea,35,520970.0,Hidrolândia,3.0,Centro Sul,5.0,Centro Sudeste,2013.0,2013
2018.0,522068,Vaginal,66,522068.0,Simolândia,10.0,Nordeste II,3.0,Nordeste,2018.0,2018
2022.0,520145,Vaginal,14,520145.0,Aparecida do Rio Doce,2.0,Sudoeste I,2.0,Sudoeste,2022.0,2022
2012.0,521530,Vaginal,133,521530.0,Orizona,3.0,Centro Sul,5.0,Centro Sudeste,2012.0,2012
2021.0,520260,Cesárea,7,520260.0,Aurilândia,16.0,Oeste II,4.0,Centro Oeste,2021.0,2021
2006.0,521720,Vaginal,107,521720.0,Piranhas,18.0,Oeste I,4.0,Centro Oeste,2006.0,2006
2015.0,521440,Vaginal,74,521440.0,Nazário,1.0,Central,4.0,Centro Oeste,2015.0,2015
2015.0,521945,Vaginal,20,521945.0,Santa Rita do Novo Destino,13.0,São Patrício II,1.0,Centro Norte,2015.0,2015
2022.0,520753,Cesárea,11,520753.0,Faina,11.0,Rio Vermelho,4.0,Centro Oeste,2022.0,2022
2014.0,520740,Vaginal,100,520740.0,Edéia,3.0,Centro Sul,5.0,Centro Sudeste,2014.0,2014
2000.0,521990,Vaginal,68,521990.0,São Francisco de Goiás,1.0,Central,4.0,Centro Oeste,2000.0,2000
2023.0,520920,Cesárea,73,520920.0,Guapó,1.0,Central,4.0,Centro Oeste,2023.0,2023
2025.0,521925,Cesárea,10,521925.0,Santa Fé de Goiás,11.0,Rio Vermelho,4.0,Centro Oeste,2025.0,2025
2023.0,521970,Cesárea,26,521970.0,Santa Terezinha de Goiás,14.0,São Patrício I,1.0,Centro Norte,2023.0,2023
1995.0,521380,Vaginal,727,521380.0,Morrinhos,17.0,Sul,5.0,Centro Sudeste,1995.0,1995
2024.0,521305,Vaginal,2,521305.0,Mimoso de Goiás,13.0,São Patrício II,1.0,Centro Norte,2024.0,2024
2022.0,521565,Vaginal,21,521565.0,Palestina de Goiás,18.0,Oeste I,4.0,Centro Oeste,2022.0,2022
1996.0,520090,Vaginal,102,520090.0,Amorinópolis,18.0,Oeste I,4.0,Centro Oeste,1996.0,1996
1996.0,520915,Vaginal,50,520915.0,Gouvelândia,17.0,Sul,5.0,Centro Sudeste,1996.0,1996
2019.0,520465,Cesárea,4,520465.0,Campinaçu,15.0,Norte,1.0,Centro Norte,2019.0,2019
2019.0,521377,Cesárea,18,521377.0,Montividiu do Norte,15.0,Norte,1.0,Centro Norte,2019.0,2019
2003.0,520815,Vaginal,28,520815.0,Gameleira de Goiás,5.0,Pireneus,1.0,Centro Norte,2003.0,2003
2019.0,522070,Cesárea,4,522070.0,Sítio d'Abadia,10.0,Nordeste II,3.0,Nordeste,2019.0,2019
2020.0,520410,Cesárea,63,520410.0,Cachoeira Alta,2.0,Sudoeste I,2.0,Sudoeste,2020.0,2020
2020.0,520485,Cesárea,66,520485.0,Campo Limpo de Goiás,5.0,Pireneus,1.0,Centro Norte,2020.0,2020
1998.0,520420,Vaginal,31,520420.0,Cachoeira de Goiás,16.0,Oeste II,4.0,Centro Oeste,1998.0,1998
2020.0,521375,Cesárea,71,521375.0,Montividiu,2.0,Sudoeste I,2.0,Sudoeste,2020.0,2020
2020.0,521680,Vaginal,65,521680.0,Petrolina de Goiás,1.0,Central,4.0,Centro Oeste,2020.0,2020
2017.0,521340,Vaginal,2,521340.0,Moiporá,18.0,Oeste I,4.0,Centro Oeste,2017.0,2017
2011.0,520180,Vaginal,95,520180.0,Aragoiânia,3.0,Centro Sul,5.0,Centro Sudeste,2011.0,2011
2011.0,520430,Vaginal,102,520430.0,Caçu,2.0,Sudoeste I,2.0,Sudoeste,2011.0,2011
2017.0,522026,Cesárea,13,522026.0,São Miguel do Passa Quatro,3.0,Centro Sul,5.0,Centro Sudeste,2017.0,2017
2012.0,522140,Vaginal,1319,522140.0,Trindade,1.0,Central,4.0,Centro Oeste,2012.0,2012
2021.0,520010,Cesárea,65,520010.0,Abadiânia,5.0,Pireneus,1.0,Centro Norte,2021.0,2021
2011.0,521060,Vaginal,33,521060.0,Itaguaru,13.0,São Patrício II,1.0,Centro Norte,2011.0,2011
2013.0,520929,Vaginal,18,520929.0,Guaraíta,11.0,Rio Vermelho,4.0,Centro Oeste,2013.0,2013
2013.0,520990,Vaginal,165,520990.0,Iaciara,10.0,Nordeste II,3.0,Nordeste,2013.0,2013
2024.0,520140,Cesárea,2491,520140.0,Aparecida de Goiânia,3.0,Centro Sul,5.0,Centro Sudeste,2024.0,2024
2018.0,521950,Cesárea,7,521950.0,Santa Rosa de Goiás,1.0,Central,4.0,Centro Oeste,2018.0,2018
2013.0,520500,Cesárea,16,520500.0,Carmo do Rio Verde,14.0,São Patrício I,1.0,Centro Norte,2013.0,2013
2013.0,520505,Cesárea,8,520505.0,Castelândia,2.0,Sudoeste I,2.0,Sudoeste,2013.0,2013
2000.0,520870,Vaginal,20290,520870.0,Goiânia,1.0,Central,4.0,Centro Oeste,2000.0,2000
2006.0,520800,Vaginal,1730,520800.0,Formosa,7.0,Entorno Norte,3.0,Nordeste,2006.0,2006
2025.0,520393,Vaginal,16,520393.0,Buriti de Goiás,16.0,Oeste II,4.0,Centro Oeste,2025.0,2025
2012.0,521740,Cesárea,61,521740.0,Pires do Rio,12.0,Estrada de Ferro,5.0,Centro Sudeste,2012.0,2012
2014.0,520360,Cesárea,4,520360.0,Brazabrantes,1.0,Central,4.0,Centro Oeste,2014.0,2014
2022.0,520549,Cesárea,215,520549.0,Cidade Ocidental,6.0,Entorno Sul,3.0,Nordeste,2022.0,2022
2006.0,521487,Vaginal,34,521487.0,Nova Iguaçu de Goiás,4.0,Serra da Mesa,1.0,Centro Norte,2006.0,2006
2021.0,522026,Cesárea,14,522026.0,São Miguel do Passa Quatro,3.0,Centro Sul,5.0,Centro Sudeste,2021.0,2021
2001.0,520170,Vaginal,335,520170.0,Aragarças,18.0,Oeste I,4.0,Centro Oeste,2001.0,2001
2021.0,521440,Cesárea,29,521440.0,Nazário,1.0,Central,4.0,Centro Oeste,2021.0,2021
2015.0,521470,Cesárea,3,521470.0,Nova América,14.0,São Patrício I,1.0,Centro Norte,2015.0,2015
2021.0,520640,Cesárea,43,520640.0,Crixás,14.0,São Patrício I,1.0,Centro Norte,2021.0,2021
2025.0,521030,Cesárea,3,521030.0,Israelândia,18.0,Oeste I,4.0,Centro Oeste,2025.0,2025
2022.0,521960,Cesárea,29,521960.0,Santa Tereza de Goiás,15.0,Norte,1.0,Centro Norte,2022.0,2022
2002.0,520160,Vaginal,42,520160.0,Araçu,1.0,Central,4.0,Centro Oeste,2002.0,2002
2002.0,521160,Vaginal,32,521160.0,Ivolândia,18.0,Oeste I,4.0,Centro Oeste,2002.0,2002
2007.0,522045,Vaginal,1277,522045.0,Senador Canedo,3.0,Centro Sul,5.0,Centro Sudeste,2007.0,2007
2008.0,521550,Vaginal,61,521550.0,Ouvidor,12.0,Estrada de Ferro,5.0,Centro Sudeste,2008.0,2008
2019.0,521830,Cesárea,152,521830.0,Posse,10.0,Nordeste II,3.0,Nordeste,2019.0,2019
2016.0,520393,Cesárea,3,520393.0,Buriti de Goiás,16.0,Oeste II,4.0,Centro Oeste,2016.0,2016
1997.0,521056,Vaginal,51,521056.0,Itaguari,1.0,Central,4.0,Centro Oeste,1997.0,1997
2020.0,520280,Vaginal,11,520280.0,Avelinópolis,1.0,Central,4.0,Centro Oeste,2020.0,2020
2020.0,520390,Vaginal,75,520390.0,Buriti Alegre,17.0,Sul,5.0,Centro Sudeste,2020.0,2020
1998.0,520393,Vaginal,41,520393.0,Buriti de Goiás,16.0,Oeste II,4.0,Centro Oeste,1998.0,1998
2010.0,520390,Vaginal,125,520390.0,Buriti Alegre,17.0,Sul,5.0,Centro Sudeste,2010.0,2010
2017.0,520110,Vaginal,3501,520110.0,Anápolis,5.0,Pireneus,1.0,Centro Norte,2017.0,2017
2020.0,521880,Vaginal,1575,521880.0,Rio Verde,2.0,Sudoeste I,2.0,Sudoeste,2020.0,2020
2020.0,521945,Vaginal,17,521945.0,Santa Rita do Novo Destino,13.0,São Patrício II,1.0,Centro Norte,2020.0,2020
2017.0,520280,Vaginal,16,520280.0,Avelinópolis,1.0,Central,4.0,Centro Oeste,2017.0,2017
2020.0,521560,Cesárea,64,521560.0,Padre Bernardo,13.0,São Patrício II,1.0,Centro Norte,2020.0,2020
2020.0,521590,Cesárea,37,521590.0,Palminópolis,16.0,Oeste II,4.0,Centro Oeste,2020.0,2020
2010.0,521805,Vaginal,38,521805.0,Porteirão,2.0,Sudoeste I,2.0,Sudoeste,2010.0,2010
2017.0,520580,Cesárea,48,520580.0,Corumbá de Goiás,5.0,Pireneus,1.0,Centro Norte,2017.0,2017
2011.0,520010,Vaginal,118,520010.0,Abadiânia,5.0,Pireneus,1.0,Centro Norte,2011.0,2011
2017.0,521377,Vaginal,25,521377.0,Montividiu do Norte,15.0,Norte,1.0,Centro Norte,2017.0,2017
2011.0,520670,Vaginal,31,520670.0,Damianópolis,10.0,Nordeste II,3.0,Nordeste,2011.0,2011
2004.0,521520,Vaginal,53,521520.0,Novo Brasil,18.0,Oeste I,4.0,Centro Oeste,2004.0,2004
2018.0,520500,Cesárea,10,520500.0,Carmo do Rio Verde,14.0,São Patrício I,1.0,Centro Norte,2018.0,2018
2018.0,520890,Cesárea,61,520890.0,Goiás,11.0,Rio Vermelho,4.0,Centro Oeste,2018.0,2018
2012.0,520013,Cesárea,48,520013.0,Acreúna,2.0,Sudoeste I,2.0,Sudoeste,2012.0,2012
2005.0,521260,Vaginal,28,521260.0,Mairipotaba,3.0,Centro Sul,5.0,Centro Sudeste,2005.0,2005
2006.0,520660,Vaginal,28,520660.0,Cumari,12.0,Estrada de Ferro,5.0,Centro Sudeste,2006.0,2006
2012.0,522070,Cesárea,5,522070.0,Sítio d'Abadia,10.0,Nordeste II,3.0,Nordeste,2012.0,2012
2014.0,520330,Vaginal,206,520330.0,Bela Vista de Goiás,3.0,Centro Sul,5.0,Centro Sudeste,2014.0,2014
2014.0,521205,Cesárea,3,521205.0,Jesúpolis,1.0,Central,4.0,Centro Oeste,2014.0,2014
2015.0,520310,Cesárea,1,520310.0,Baliza,18.0,Oeste I,4.0,Centro Oeste,2015.0,2015
2015.0,521250,Cesárea,500,521250.0,Luziânia,6.0,Entorno Sul,3.0,Nordeste,2015.0,2015
2023.0,520630,Vaginal,24,520630.0,Cristianópolis,3.0,Centro Sul,5.0,Centro Sudeste,2023.0,2023
1994.0,522170,Vaginal,174,522170.0,Uruana,14.0,São Patrício I,1.0,Centro Norte,1994.0,1994
1995.0,521645,Vaginal,20,521645.0,Perolândia,8.0,Sudoeste II,2.0,Sudoeste,1995.0,1995
2025.0,521290,Cesárea,8,521290.0,Marzagão,12.0,Estrada de Ferro,5.0,Centro Sudeste,2025.0,2025
2024.0,521300,Cesárea,95,521300.0,Maurilândia,2.0,Sudoeste I,2.0,Sudoeste,2024.0,2024
1994.0,520753,Vaginal,8,520753.0,Faina,11.0,Rio Vermelho,4.0,Centro Oeste,1994.0,1994
2025.0,521740,Vaginal,163,521740.0,Pires do Rio,12.0,Estrada de Ferro,5.0,Centro Sudeste,2025.0,2025
2001.0,521340,Vaginal,16,521340.0,Moiporá,18.0,Oeste I,4.0,Centro Oeste,2001.0,2001
1996.0,521405,Vaginal,54,521405.0,Mundo Novo,15.0,Norte,1.0,Centro Norte,1996.0,1996
2002.0,520545,Vaginal,102,520545.0,Cezarina,3.0,Centro Sul,5.0,Centro Sudeste,2002.0,2002
2008.0,520920,Vaginal,172,520920.0,Guapó,1.0,Central,4.0,Centro Oeste,2008.0,2008
1996.0,521800,Vaginal,1035,521800.0,Porangatu,15.0,Norte,1.0,Centro Norte,1996.0,1996
1996.0,521920,Vaginal,37,521920.0,Santa Cruz de Goiás,12.0,Estrada de Ferro,5.0,Centro Sudeste,1996.0,1996
2007.0,522100,Vaginal,32,522100.0,Taquaral de Goiás,1.0,Central,4.0,Centro Oeste,2007.0,2007
2002.0,522160,Vaginal,605,522160.0,Uruaçu,4.0,Serra da Mesa,1.0,Centro Norte,2002.0,2002
2019.0,520340,Cesárea,3,520340.0,Bom Jardim de Goiás,18.0,Oeste I,4.0,Centro Oeste,2019.0,2019
2003.0,520000,Vaginal,16,,,,,,,2003.0,2003
2008.0,521970,Vaginal,131,521970.0,Santa Terezinha de Goiás,14.0,São Patrício I,1.0,Centro Norte,2008.0,2008
2016.0,520357,Vaginal,36,520357.0,Bonópolis,15.0,Norte,1.0,Centro Norte,2016.0,2016
1997.0,521540,Vaginal,63,521540.0,Ouro Verde de Goiás,1.0,Central,4.0,Centro Oeste,1997.0,1997
1997.0,522185,Vaginal,559,522185.0,Valparaíso de Goiás,6.0,Entorno Sul,3.0,Nordeste,1997.0,1997
2020.0,520870,Cesárea,5531,520870.0,Goiânia,1.0,Central,4.0,Centro Oeste,2020.0,2020
2009.0,522140,Vaginal,1377,522140.0,Trindade,1.0,Central,4.0,Centro Oeste,2009.0,2009
2020.0,520650,Cesárea,12,520650.0,Cromínia,3.0,Centro Sul,5.0,Centro Sudeste,2020.0,2020
2009.0,522190,Vaginal,32,522190.0,Varjão,3.0,Centro Sul,5.0,Centro Sudeste,2009.0,2009
2020.0,520910,Cesárea,213,520910.0,Goiatuba,17.0,Sul,5.0,Centro Sudeste,2020.0,2020
2020.0,521180,Vaginal,360,521180.0,Jaraguá,13.0,São Patrício II,1.0,Centro Norte,2020.0,2020
2020.0,522068,Vaginal,63,522068.0,Simolândia,10.0,Nordeste II,3.0,Nordeste,2020.0,2020
2017.0,520440,Vaginal,198,520440.0,Caiapônia,8.0,Sudoeste II,2.0,Sudoeste,2017.0,2017
2024.0,522045,Vaginal,1327,522045.0,Senador Canedo,3.0,Centro Sul,5.0,Centro Sudeste,2024.0,2024
2018.0,520085,Vaginal,72,520085.0,Americano do Brasil,11.0,Rio Vermelho,4.0,Centro Oeste,2018.0,2018
2018.0,520500,Vaginal,105,520500.0,Carmo do Rio Verde,14.0,São Patrício I,1.0,Centro Norte,2018.0,2018
2011.0,521580,Cesárea,1,521580.0,Palmelo,12.0,Estrada de Ferro,5.0,Centro Sudeste,2011.0,2011
2012.0,522190,Vaginal,24,522190.0,Varjão,3.0,Centro Sul,5.0,Centro Sudeste,2012.0,2012
2011.0,521020,Vaginal,302,521020.0,Iporá,18.0,Oeste I,4.0,Centro Oeste,2011.0,2011
2013.0,521030,Vaginal,12,521030.0,Israelândia,18.0,Oeste I,4.0,Centro Oeste,2013.0,2013
2013.0,521090,Cesárea,22,521090.0,Itapaci,14.0,São Patrício I,1.0,Centro Norte,2013.0,2013
2006.0,520540,Vaginal,254,520540.0,Ceres,14.0,São Patrício I,1.0,Centro Norte,2006.0,2006
2025.0,520280,Cesárea,10,520280.0,Avelinópolis,1.0,Central,4.0,Centro Oeste,2025.0,2025
2012.0,522015,Cesárea,6,522015.0,São Luíz do Norte,14.0,São Patrício I,1.0,Centro Norte,2012.0,2012
2021.0,520460,Vaginal,23,520460.0,Campestre de Goiás,1.0,Central,4.0,Centro Oeste,2021.0,2021
2014.0,521080,Cesárea,23,521080.0,Itajá,2.0,Sudoeste I,2.0,Sudoeste,2014.0,2014
2014.0,521210,Cesárea,51,521210.0,Joviânia,17.0,Sul,5.0,Centro Sudeste,2014.0,2014
2015.0,520393,Cesárea,17,520393.0,Buriti de Goiás,16.0,Oeste II,4.0,Centro Oeste,2015.0,2015
2021.0,521410,Cesárea,42,521410.0,Mutunópolis,15.0,Norte,1.0,Centro Norte,2021.0,2021
2021.0,521440,Vaginal,53,521440.0,Nazário,1.0,Central,4.0,Centro Oeste,2021.0,2021
2015.0,521480,Vaginal,15,521480.0,Nova Aurora,12.0,Estrada de Ferro,5.0,Centro Sudeste,2015.0,2015
2015.0,521878,Vaginal,27,521878.0,Rio Quente,12.0,Estrada de Ferro,5.0,Centro Sudeste,2015.0,2015
2015.0,522108,Cesárea,4,522108.0,Teresina de Goiás,9.0,Nordeste I,3.0,Nordeste,2015.0,2015
2015.0,522155,Cesárea,15,522155.0,Turvelândia,2.0,Sudoeste I,2.0,Sudoeste,2015.0,2015
2024.0,521225,Vaginal,5,521225.0,Lagoa Santa,2.0,Sudoeste I,2.0,Sudoeste,2024.0,2024
1994.0,520940,Vaginal,23,520940.0,Guarani de Goiás,10.0,Nordeste II,3.0,Nordeste,1994.0,1994
2024.0,521730,Vaginal,143,521730.0,Pirenópolis,5.0,Pireneus,1.0,Centro Norte,2024.0,2024
2008.0,520090,Vaginal,40,520090.0,Amorinópolis,18.0,Oeste I,4.0,Centro Oeste,2008.0,2008
2002.0,520570,Vaginal,47,520570.0,Córrego do Ouro,16.0,Oeste II,4.0,Centro Oeste,2002.0,2002
1997.0,520735,Vaginal,106,520735.0,Edealina,3.0,Centro Sul,5.0,Centro Sudeste,1997.0,1997
2009.0,520140,Vaginal,7738,520140.0,Aparecida de Goiânia,3.0,Centro Sul,5.0,Centro Sudeste,2009.0,2009
2016.0,521760,Cesárea,179,521760.0,Planaltina,7.0,Entorno Norte,3.0,Nordeste,2016.0,2016
2009.0,520870,Vaginal,19796,520870.0,Goiânia,1.0,Central,4.0,Centro Oeste,2009.0,2009
2009.0,521090,Vaginal,312,521090.0,Itapaci,14.0,São Patrício I,1.0,Centro Norte,2009.0,2009
1998.0,520540,Vaginal,424,520540.0,Ceres,14.0,São Patrício I,1.0,Centro Norte,1998.0,1998
2010.0,520400,Vaginal,85,520400.0,Cabeceiras,7.0,Entorno Norte,3.0,Nordeste,2010.0,2010
2016.0,522028,Vaginal,13,522028.0,São Patrício,14.0,São Patrício I,1.0,Centro Norte,2016.0,2016
2010.0,521056,Vaginal,68,521056.0,Itaguari,1.0,Central,4.0,Centro Oeste,2010.0,2010
2010.0,522200,Vaginal,168,522200.0,Vianópolis,3.0,Centro Sul,5.0,Centro Sudeste,2010.0,2010
2023.0,520015,Vaginal,10,520015.0,Adelândia,16.0,Oeste II,4.0,Centro Oeste,2023.0,2023
2017.0,520980,Cesárea,2,520980.0,Hidrolina,4.0,Serra da Mesa,1.0,Centro Norte,2017.0,2017
2025.0,522050,Cesárea,36,522050.0,Serranópolis,8.0,Sudoeste II,2.0,Sudoeste,2025.0,2025
2011.0,520735,Vaginal,29,520735.0,Edealina,3.0,Centro Sul,5.0,Centro Sudeste,2011.0,2011
2011.0,520830,Cesárea,5,520830.0,Divinópolis de Goiás,9.0,Nordeste I,3.0,Nordeste,2011.0,2011
2011.0,521523,Vaginal,1648,521523.0,Novo Gama,6.0,Entorno Sul,3.0,Nordeste,2011.0,2011
